scenario,outer_fold,protocol,alpha,model,margin,inner_r_all,inner_coverage,feasible,chosen,reason,action_set,confidence
beam_release,0,source,0.2,RandomForest,0.5,0.00779,0.3988,True,False,,,
beam_release,0,source,0.2,RandomForest,0.55,0.00312,0.3785,True,False,,,
beam_release,0,source,0.2,RandomForest,0.6,0.00312,0.3645,True,False,,,
beam_release,0,source,0.2,RandomForest,0.65,0.00312,0.3536,True,False,,,
beam_release,0,source,0.2,RandomForest,0.7,0.00312,0.338,True,False,,,
beam_release,0,source,0.2,RandomForest,0.75,0.0,0.3193,True,False,,,
beam_release,0,source,0.2,RandomForest,0.8,0.0,0.3115,True,False,,,
beam_release,0,source,0.2,RandomForest,0.85,0.0,0.3022,True,False,,,
beam_release,0,source,0.2,RandomForest,0.9,0.0,0.2866,True,False,,,
beam_release,0,source,0.2,RandomForest,0.95,0.0,0.2773,True,False,,,
beam_release,0,source,0.2,RandomForest,1.0,0.0,0.2695,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.0,0.06698,0.5312,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.05,0.06386,0.5218,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.1,0.03894,0.4938,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.15,0.0296,0.4798,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.2,0.02025,0.4533,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.25,0.01558,0.4377,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.3,0.01402,0.4206,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.35,0.01402,0.4174,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.4,0.0109,0.4128,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.45,0.00467,0.3941,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.5,0.00467,0.3879,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.55,0.00312,0.3769,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.6,0.00312,0.366,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.65,0.0,0.3427,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.7,0.0,0.3318,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.75,0.0,0.3209,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.8,0.0,0.31,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.85,0.0,0.2897,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.9,0.0,0.2695,True,False,,,
beam_release,0,source,0.2,GradientBoosting,0.95,0.0,0.2648,True,False,,,
beam_release,0,source,0.2,GradientBoosting,1.0,0.0,0.257,True,False,,,
beam_release,1,random,0.05,Ridge,0.0,0.00467,0.4813,True,False,,,
beam_release,1,random,0.05,Ridge,0.05,0.00467,0.4704,True,False,,,
beam_release,1,random,0.05,Ridge,0.1,0.00312,0.4533,True,False,,,
beam_release,1,random,0.05,Ridge,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.05,Ridge,0.2,0.00312,0.4377,True,False,,,
beam_release,1,random,0.05,Ridge,0.25,0.00312,0.4361,True,False,,,
beam_release,1,random,0.05,Ridge,0.3,0.00312,0.4315,True,False,,,
beam_release,1,random,0.05,Ridge,0.35,0.00312,0.4315,True,False,,,
beam_release,1,random,0.05,Ridge,0.4,0.00312,0.4221,True,False,,,
beam_release,1,random,0.05,Ridge,0.45,0.00312,0.4221,True,False,,,
beam_release,1,random,0.05,Ridge,0.5,0.00312,0.4206,True,False,,,
beam_release,1,random,0.05,Ridge,0.55,0.00312,0.4143,True,False,,,
beam_release,1,random,0.05,Ridge,0.6,0.00312,0.4128,True,False,,,
beam_release,1,random,0.05,Ridge,0.65,0.00312,0.405,True,False,,,
beam_release,1,random,0.05,Ridge,0.7,0.00312,0.4003,True,False,,,
beam_release,1,random,0.05,Ridge,0.75,0.00312,0.3972,True,False,,,
beam_release,1,random,0.05,Ridge,0.8,0.00312,0.3925,True,False,,,
beam_release,1,random,0.05,Ridge,0.85,0.00312,0.391,True,False,,,
beam_release,1,random,0.05,Ridge,0.9,0.00312,0.3894,True,False,,,
beam_release,1,random,0.05,Ridge,0.95,0.00156,0.3816,True,False,,,
beam_release,1,random,0.05,Ridge,1.0,0.00156,0.3785,True,False,,,
beam_release,1,random,0.05,RandomForest,0.0,0.00935,0.4891,True,False,,,
beam_release,1,random,0.05,RandomForest,0.05,0.00623,0.4751,True,False,,,
beam_release,1,random,0.05,RandomForest,0.1,0.00467,0.4517,True,False,,,
beam_release,1,random,0.05,RandomForest,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.05,RandomForest,0.2,0.00156,0.4408,True,False,,,
beam_release,1,random,0.05,RandomForest,0.25,0.00156,0.4361,True,False,,,
beam_release,1,random,0.05,RandomForest,0.3,0.00156,0.433,True,False,,,
beam_release,1,random,0.05,RandomForest,0.35,0.00156,0.4315,True,False,,,
beam_release,1,random,0.05,RandomForest,0.4,0.00156,0.4252,True,False,,,
beam_release,1,random,0.05,RandomForest,0.45,0.00156,0.4159,True,False,,,
beam_release,1,random,0.05,RandomForest,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.05,RandomForest,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.05,RandomForest,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.05,RandomForest,0.65,0.00156,0.3956,True,False,,,
beam_release,1,random,0.05,RandomForest,0.7,0.00156,0.3894,True,False,,,
beam_release,1,random,0.05,RandomForest,0.75,0.00156,0.3879,True,False,,,
beam_release,1,random,0.05,RandomForest,0.8,0.00156,0.3847,True,False,,,
beam_release,1,random,0.05,RandomForest,0.85,0.00156,0.3816,True,False,,,
beam_release,1,random,0.05,RandomForest,0.9,0.00156,0.3785,True,False,,,
beam_release,1,random,0.05,RandomForest,0.95,0.00156,0.3754,True,False,,,
beam_release,1,random,0.05,RandomForest,1.0,0.00156,0.3738,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.0,0.01246,0.5,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,1,random,0.05,GradientBoosting,0.05,0.00779,0.4891,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.1,0.00623,0.4595,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.15,0.00467,0.4548,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.2,0.00467,0.4548,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.25,0.00312,0.447,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.3,0.00156,0.4361,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.35,0.00156,0.4299,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.4,0.00156,0.4268,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.45,0.00156,0.4174,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.65,0.00156,0.3988,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.7,0.00156,0.3956,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.75,0.00156,0.3925,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.8,0.00156,0.391,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.85,0.00156,0.3832,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.9,0.00156,0.3754,True,False,,,
beam_release,1,random,0.05,GradientBoosting,0.95,0.00156,0.3723,True,False,,,
beam_release,1,random,0.05,GradientBoosting,1.0,0.00156,0.3676,True,False,,,
beam_release,1,random,0.1,Ridge,0.0,0.00467,0.4813,True,False,,,
beam_release,1,random,0.1,Ridge,0.05,0.00467,0.4704,True,False,,,
beam_release,1,random,0.1,Ridge,0.1,0.00312,0.4533,True,False,,,
beam_release,1,random,0.1,Ridge,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.1,Ridge,0.2,0.00312,0.4377,True,False,,,
beam_release,1,random,0.1,Ridge,0.25,0.00312,0.4361,True,False,,,
beam_release,1,random,0.1,Ridge,0.3,0.00312,0.4315,True,False,,,
beam_release,1,random,0.1,Ridge,0.35,0.00312,0.4315,True,False,,,
beam_release,1,random,0.1,Ridge,0.4,0.00312,0.4221,True,False,,,
beam_release,1,random,0.1,Ridge,0.45,0.00312,0.4221,True,False,,,
beam_release,1,random,0.1,Ridge,0.5,0.00312,0.4206,True,False,,,
beam_release,1,random,0.1,Ridge,0.55,0.00312,0.4143,True,False,,,
beam_release,1,random,0.1,Ridge,0.6,0.00312,0.4128,True,False,,,
beam_release,1,random,0.1,Ridge,0.65,0.00312,0.405,True,False,,,
beam_release,1,random,0.1,Ridge,0.7,0.00312,0.4003,True,False,,,
beam_release,1,random,0.1,Ridge,0.75,0.00312,0.3972,True,False,,,
beam_release,1,random,0.1,Ridge,0.8,0.00312,0.3925,True,False,,,
beam_release,1,random,0.1,Ridge,0.85,0.00312,0.391,True,False,,,
beam_release,1,random,0.1,Ridge,0.9,0.00312,0.3894,True,False,,,
beam_release,1,random,0.1,Ridge,0.95,0.00156,0.3816,True,False,,,
beam_release,1,random,0.1,Ridge,1.0,0.00156,0.3785,True,False,,,
beam_release,1,random,0.1,RandomForest,0.0,0.00935,0.4891,True,False,,,
beam_release,1,random,0.1,RandomForest,0.05,0.00623,0.4751,True,False,,,
beam_release,1,random,0.1,RandomForest,0.1,0.00467,0.4517,True,False,,,
beam_release,1,random,0.1,RandomForest,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.1,RandomForest,0.2,0.00156,0.4408,True,False,,,
beam_release,1,random,0.1,RandomForest,0.25,0.00156,0.4361,True,False,,,
beam_release,1,random,0.1,RandomForest,0.3,0.00156,0.433,True,False,,,
beam_release,1,random,0.1,RandomForest,0.35,0.00156,0.4315,True,False,,,
beam_release,1,random,0.1,RandomForest,0.4,0.00156,0.4252,True,False,,,
beam_release,1,random,0.1,RandomForest,0.45,0.00156,0.4159,True,False,,,
beam_release,1,random,0.1,RandomForest,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.1,RandomForest,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.1,RandomForest,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.1,RandomForest,0.65,0.00156,0.3956,True,False,,,
beam_release,1,random,0.1,RandomForest,0.7,0.00156,0.3894,True,False,,,
beam_release,1,random,0.1,RandomForest,0.75,0.00156,0.3879,True,False,,,
beam_release,1,random,0.1,RandomForest,0.8,0.00156,0.3847,True,False,,,
beam_release,1,random,0.1,RandomForest,0.85,0.00156,0.3816,True,False,,,
beam_release,1,random,0.1,RandomForest,0.9,0.00156,0.3785,True,False,,,
beam_release,1,random,0.1,RandomForest,0.95,0.00156,0.3754,True,False,,,
beam_release,1,random,0.1,RandomForest,1.0,0.00156,0.3738,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.0,0.01246,0.5,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,1,random,0.1,GradientBoosting,0.05,0.00779,0.4891,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.1,0.00623,0.4595,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.15,0.00467,0.4548,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.2,0.00467,0.4548,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.25,0.00312,0.447,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.3,0.00156,0.4361,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.35,0.00156,0.4299,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.4,0.00156,0.4268,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.45,0.00156,0.4174,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.65,0.00156,0.3988,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.7,0.00156,0.3956,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.75,0.00156,0.3925,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.8,0.00156,0.391,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.85,0.00156,0.3832,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.9,0.00156,0.3754,True,False,,,
beam_release,1,random,0.1,GradientBoosting,0.95,0.00156,0.3723,True,False,,,
beam_release,1,random,0.1,GradientBoosting,1.0,0.00156,0.3676,True,False,,,
beam_release,1,random,0.2,Ridge,0.0,0.00467,0.4813,True,False,,,
beam_release,1,random,0.2,Ridge,0.05,0.00467,0.4704,True,False,,,
beam_release,1,random,0.2,Ridge,0.1,0.00312,0.4533,True,False,,,
beam_release,1,random,0.2,Ridge,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.2,Ridge,0.2,0.00312,0.4377,True,False,,,
beam_release,1,random,0.2,Ridge,0.25,0.00312,0.4361,True,False,,,
beam_release,1,random,0.2,Ridge,0.3,0.00312,0.4315,True,False,,,
beam_release,1,random,0.2,Ridge,0.35,0.00312,0.4315,True,False,,,
beam_release,1,random,0.2,Ridge,0.4,0.00312,0.4221,True,False,,,
beam_release,1,random,0.2,Ridge,0.45,0.00312,0.4221,True,False,,,
beam_release,1,random,0.2,Ridge,0.5,0.00312,0.4206,True,False,,,
beam_release,1,random,0.2,Ridge,0.55,0.00312,0.4143,True,False,,,
beam_release,1,random,0.2,Ridge,0.6,0.00312,0.4128,True,False,,,
beam_release,1,random,0.2,Ridge,0.65,0.00312,0.405,True,False,,,
beam_release,1,random,0.2,Ridge,0.7,0.00312,0.4003,True,False,,,
beam_release,1,random,0.2,Ridge,0.75,0.00312,0.3972,True,False,,,
beam_release,1,random,0.2,Ridge,0.8,0.00312,0.3925,True,False,,,
beam_release,1,random,0.2,Ridge,0.85,0.00312,0.391,True,False,,,
beam_release,1,random,0.2,Ridge,0.9,0.00312,0.3894,True,False,,,
beam_release,1,random,0.2,Ridge,0.95,0.00156,0.3816,True,False,,,
beam_release,1,random,0.2,Ridge,1.0,0.00156,0.3785,True,False,,,
beam_release,1,random,0.2,RandomForest,0.0,0.00935,0.4891,True,False,,,
beam_release,1,random,0.2,RandomForest,0.05,0.00623,0.4751,True,False,,,
beam_release,1,random,0.2,RandomForest,0.1,0.00467,0.4517,True,False,,,
beam_release,1,random,0.2,RandomForest,0.15,0.00312,0.4455,True,False,,,
beam_release,1,random,0.2,RandomForest,0.2,0.00156,0.4408,True,False,,,
beam_release,1,random,0.2,RandomForest,0.25,0.00156,0.4361,True,False,,,
beam_release,1,random,0.2,RandomForest,0.3,0.00156,0.433,True,False,,,
beam_release,1,random,0.2,RandomForest,0.35,0.00156,0.4315,True,False,,,
beam_release,1,random,0.2,RandomForest,0.4,0.00156,0.4252,True,False,,,
beam_release,1,random,0.2,RandomForest,0.45,0.00156,0.4159,True,False,,,
beam_release,1,random,0.2,RandomForest,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.2,RandomForest,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.2,RandomForest,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.2,RandomForest,0.65,0.00156,0.3956,True,False,,,
beam_release,1,random,0.2,RandomForest,0.7,0.00156,0.3894,True,False,,,
beam_release,1,random,0.2,RandomForest,0.75,0.00156,0.3879,True,False,,,
beam_release,1,random,0.2,RandomForest,0.8,0.00156,0.3847,True,False,,,
beam_release,1,random,0.2,RandomForest,0.85,0.00156,0.3816,True,False,,,
beam_release,1,random,0.2,RandomForest,0.9,0.00156,0.3785,True,False,,,
beam_release,1,random,0.2,RandomForest,0.95,0.00156,0.3754,True,False,,,
beam_release,1,random,0.2,RandomForest,1.0,0.00156,0.3738,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.0,0.01246,0.5,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,1,random,0.2,GradientBoosting,0.05,0.00779,0.4891,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.1,0.00623,0.4595,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.15,0.00467,0.4548,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.2,0.00467,0.4548,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.25,0.00312,0.447,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.3,0.00156,0.4361,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.35,0.00156,0.4299,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.4,0.00156,0.4268,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.45,0.00156,0.4174,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.5,0.00156,0.4097,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.55,0.00156,0.4034,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.6,0.00156,0.4019,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.65,0.00156,0.3988,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.7,0.00156,0.3956,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.75,0.00156,0.3925,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.8,0.00156,0.391,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.85,0.00156,0.3832,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.9,0.00156,0.3754,True,False,,,
beam_release,1,random,0.2,GradientBoosting,0.95,0.00156,0.3723,True,False,,,
beam_release,1,random,0.2,GradientBoosting,1.0,0.00156,0.3676,True,False,,,
beam_release,1,source,0.05,Ridge,0.0,0.10748,0.5467,False,False,,,
beam_release,1,source,0.05,Ridge,0.05,0.10125,0.5358,False,False,,,
beam_release,1,source,0.05,Ridge,0.1,0.09657,0.5296,False,False,,,
beam_release,1,source,0.05,Ridge,0.15,0.08723,0.5187,False,False,,,
beam_release,1,source,0.05,Ridge,0.2,0.07788,0.5047,False,False,,,
beam_release,1,source,0.05,Ridge,0.25,0.06542,0.4907,False,False,,,
beam_release,1,source,0.05,Ridge,0.3,0.05607,0.4813,False,False,,,
beam_release,1,source,0.05,Ridge,0.35,0.0514,0.4751,False,False,,,
beam_release,1,source,0.05,Ridge,0.4,0.04984,0.4688,True,False,,,
beam_release,1,source,0.05,Ridge,0.45,0.04517,0.4564,True,False,,,
beam_release,1,source,0.05,Ridge,0.5,0.04206,0.4486,True,False,,,
beam_release,1,source,0.05,Ridge,0.55,0.0405,0.4377,True,False,,,
beam_release,1,source,0.05,Ridge,0.6,0.03738,0.433,True,False,,,
beam_release,1,source,0.05,Ridge,0.65,0.03738,0.4237,True,False,,,
beam_release,1,source,0.05,Ridge,0.7,0.03427,0.4174,True,False,,,
beam_release,1,source,0.05,Ridge,0.75,0.03115,0.4143,True,False,,,
beam_release,1,source,0.05,Ridge,0.8,0.02804,0.405,True,False,,,
beam_release,1,source,0.05,Ridge,0.85,0.02648,0.3972,True,False,,,
beam_release,1,source,0.05,Ridge,0.9,0.02492,0.391,True,False,,,
beam_release,1,source,0.05,Ridge,0.95,0.02181,0.3816,True,False,,,
beam_release,1,source,0.05,Ridge,1.0,0.02181,0.3738,True,False,,,
beam_release,1,source,0.05,RandomForest,0.0,0.04361,0.4907,True,False,,,
beam_release,1,source,0.05,RandomForest,0.05,0.04361,0.4891,True,False,,,
beam_release,1,source,0.05,RandomForest,0.1,0.04361,0.4891,True,False,,,
beam_release,1,source,0.05,RandomForest,0.15,0.04361,0.486,True,False,,,
beam_release,1,source,0.05,RandomForest,0.2,0.04361,0.4844,True,False,,,
beam_release,1,source,0.05,RandomForest,0.25,0.04361,0.4798,True,False,,,
beam_release,1,source,0.05,RandomForest,0.3,0.04361,0.4766,True,False,,,
beam_release,1,source,0.05,RandomForest,0.35,0.04361,0.4751,True,False,,,
beam_release,1,source,0.05,RandomForest,0.4,0.04361,0.4704,True,False,,,
beam_release,1,source,0.05,RandomForest,0.45,0.04206,0.4657,True,False,,,
beam_release,1,source,0.05,RandomForest,0.5,0.03738,0.4548,True,False,,,
beam_release,1,source,0.05,RandomForest,0.55,0.03738,0.4533,True,False,,,
beam_release,1,source,0.05,RandomForest,0.6,0.03583,0.4502,True,False,,,
beam_release,1,source,0.05,RandomForest,0.65,0.03583,0.447,True,False,,,
beam_release,1,source,0.05,RandomForest,0.7,0.03583,0.4424,True,False,,,
beam_release,1,source,0.05,RandomForest,0.75,0.03583,0.4377,True,False,,,
beam_release,1,source,0.05,RandomForest,0.8,0.03427,0.4174,True,False,,,
beam_release,1,source,0.05,RandomForest,0.85,0.03271,0.4081,True,False,,,
beam_release,1,source,0.05,RandomForest,0.9,0.03271,0.4003,True,False,,,
beam_release,1,source,0.05,RandomForest,0.95,0.0109,0.3692,True,False,,,
beam_release,1,source,0.05,RandomForest,1.0,0.00467,0.352,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.0,0.04829,0.514,True,True,max inner coverage among rules with inner risk <= alpha,,
beam_release,1,source,0.05,GradientBoosting,0.05,0.04829,0.514,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.1,0.04829,0.5078,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.15,0.04673,0.5047,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.2,0.04361,0.5016,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.25,0.04361,0.4922,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.3,0.04361,0.4875,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.35,0.04361,0.4829,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.4,0.04361,0.4813,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.45,0.04361,0.472,True,False,,,
beam_release,1,source,0.05,GradientBoosting,0.5,0.04361,0.4704,True,False,,,
